index,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,project,date
pygal,253.10897854260645,915.0692255410337,0.0500000011707167,0.05000000107471196,0.05000000110054413,0.050000000936965924,4767.3555716511,0.050000001183619185,0.050000001046274875,136.07864773455188,0.050000000971802974,0.050000000903438965,0.05000000093273267,0.05000000096577839,847.1780933499253,0.05000000000009332,1227.3396415072807,0.05000000131676137,5965.6104340122,691.6594076428674,pygal,2016-01
rails,0.05000000119724229,742.3056891316869,0.050000001191371136,296.9253347037046,0.05000000115039561,0.05000000119262528,276.0248286796127,1089.2894900565284,87.95098870709867,15412.468909685325,0.05000000120317273,0.05000000115981082,4172.873895424798,0.05000000110736277,798.1417103498173,0.05000000000008165,0.05000000118396961,0.05000000122783859,0.05000000120873087,355868.469153069,rails,2016-01
raw,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,raw,2016-01
recline,76209.11444649773,0.0500000012210941,0.05000000123054491,319.27850012881913,0.05000000120883574,364.57460579101274,109.14162882131414,166.2899915856697,9120.15172332721,9664.819434287436,352.30690285454943,610.4268342893143,2210.9493910674846,0.0500000011419509,0.050000001147938226,0.05000000000006193,0.3812737016643151,0.0500000013757221,1416.3552810746744,764.8599865245418,recline,2016-01
ruby-warrior,139.23679384149986,0.050000000932004504,0.050000001020015485,119.61917015888179,169.6967077575973,568.2379025553037,0.05000000113342325,0.05000000106075137,0.05000000105381534,0.05000000094724243,2011.3307641203567,0.05000000075607634,522.8142678748848,178.28607573106254,212.17831794742696,0.050000000000000065,0.05000000109604877,0.0500000001453179,0.050000001011679854,0.05000000125050449,ruby,2016-01
scikit-learn,0.05000000104523327,0.05000000111255758,0.050000001040331435,885.8499753107919,0.050000001140678714,102.69124460696875,33719.18251100811,0.0500000011025736,0.050000001134087334,855.0349230073999,0.05000000099986718,365.93793857958514,0.05000000239214744,0.05000000094624378,1446.4333699256945,0.05000000000004296,198777.88682576583,0.05000000111839514,0.9805421880055826,2136.452669468048,scikit,2016-01
seldon-server,0.05000000109918892,0.050000000992599734,0.05000000105770694,0.050000001009152834,0.05000000104109602,0.05000000083919103,0.050000000893211875,43630.77714640906,0.050000001095673346,0.050000001088071254,0.05000000110729592,319.4857125493408,9469.606315911675,0.050000000986729055,0.05000000115889626,0.05000000000000027,22048.853731932875,0.05000000029216971,0.05000000117662992,2231.527093158235,seldon,2016-01
sharelatex,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,sharelatex,2016-01
shogun,0.0500000011312401,24378.933829923455,8.630291819243842,0.05000000102494614,0.05000000116225107,0.05000000107364082,0.05000000111118227,0.05000000095735949,0.050000001046473876,0.05000000102866291,0.05000000119520863,0.050000000963591376,0.0500000009960727,0.05000000123156566,0.0500000011521667,0.05000000000001832,214632.58587815994,0.05000000037063445,0.0500000009733674,0.050000001004533494,shogun,2016-01
sigma.js,16925.21877949162,0.050000001042403694,2807.76123989568,0.05000000108376514,0.05000000119101627,2001.0771973997744,1123.0374368653474,234.69117984059793,0.05000000120485203,217.9964987881281,1828.9154719385901,0.05000000116415189,207.45261557651594,0.05000000111729756,0.050000001185184835,0.05000000000012264,689.8071242917041,268.90922713339916,0.050000001207805796,190.68322875822824,sigma.js,2016-01
sinatra,0.05000000108854925,0.05000000113770339,0.050000001143679605,721.4416435001355,0.05000000109859928,0.050000001028555015,0.050000001171913,1223.3528546833495,618.0785507041055,0.050000001182834236,0.050000001099604875,0.05000000122877867,217.13507490094284,0.05000000104572521,860.6113179759918,0.050000000000105155,0.05000000073476351,74.11169658821942,0.05000000128644581,7221.618861629256,sinatra,2016-01
slap,0.050000001219584464,0.05000000070640863,0.05000000088873811,204.92193104899079,0.05000000080838368,0.050000001056924585,0.05000000107468728,0.050000001138205394,1051.0453066090543,48.226580772761565,0.050000001169023374,93.00618155413079,0.05000000119756432,0.050000000892540655,0.05000000118682753,0.05000000000000014,0.05000000095772892,0.05000000019747306,0.050000001149112905,0.05000000100151533,slap,2016-01
spacemacs,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,spacemacs,2016-01
spring,0.050000001204632626,4226.060842355904,2985.2934725655946,1.76326475563359,2602.199755639346,30.48450948210021,50.97767148684176,0.05000000120572876,0.05000000119340527,0.05000000124499572,457716.07233614725,0.0500000011986788,50.945922005032166,293.65741569137504,17.86579554107386,0.05000000000008559,0.050000001219457996,1297.2290141181459,0.050000001261804566,0.050000001212152874,spring,2016-01
spring-framework,0.050000001174775016,14.604050538387197,0.05000000121930154,0.050000001236272386,0.050000001195940696,0.05000000122688012,0.05000000116827026,1564225.8301020528,245.2911051296662,183.54030244376665,0.05000000121657148,0.050000001231457786,71.43590582673937,0.05000000123986378,59.92860778863845,0.05000000000007744,0.05000000121467947,0.05000000126453266,0.05000000103734245,1470.719925532493,spring,2016-01
superpowers-core,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,superpowers,2016-01
symfony,0.05000000113660057,0.050000000952581766,0.05000000107372655,0.050000001017380016,0.05000000102823208,4.263624149084318,0.05000000100112707,73375.37339363556,0.05000000115221632,2974.6382105307907,0.050000001049045506,51.95225305529733,0.05000000099329192,0.05000000132769616,190800.0370610227,0.050000000000069274,0.05000000096057505,0.050000001233346636,21.51348215942156,47326.57197533517,symfony,2016-01
tensorflow,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,tensorflow,2016-01
textmate,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,textmate,2016-01
turbulenz_engine,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,turbulenz,2016-01
untrusted,4578.5988861639635,0.050405108169583566,0.05000000110453769,4786.051442516371,1130.4820469785327,5900.356886837078,0.05000000120623868,0.05000000115305888,11387.205451278465,0.050000001169750063,3775.760024033726,24992.539984852687,1284.9385754456362,0.05000000104106672,19.974365339507894,0.05000000000007376,24.021468927019047,25.6204624813824,0.05000000120340913,0.050000001212106834,untrusted,2016-01
vim.js,0.050000001100250324,29273.024046206898,0.05000000106627737,206766.4388211956,8.200427142986898,0.05000000108535264,0.050000001165493614,0.05000000093266473,0.05000000117325476,0.050000001092193935,0.05000000116112413,0.0500000011682104,68.92307570882566,0.05000000106459513,0.05000000114812599,0.05000000000008018,0.05000000104091052,763.6636296302335,0.050000001109477256,0.05000000104974184,vim.js,2016-01
web2py,9.096693639704236,5913.300056416287,308.61128433718676,12389.285161862144,0.05000000114296019,0.050000001118326386,1295.0551420027664,180.19414535539892,3693.1194819211128,39606.37185311294,0.05000000109724667,2689.4263127213712,26835.89082215809,0.05000000119864355,26883.43154490733,0.050000000000083505,0.050000000986820343,567.6393817639993,148.80447533215423,27532.47364437781,web2py,2016-01
xenko,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,xenko,2016-01
xgboost,0.05000000065676251,0.050000001136188854,311.9627850734935,17.973756905721945,0.05000000129320034,0.05000000080071333,0.050000000858534364,0.05000000123744838,0.05000000081922795,21.387254472199523,70.09086891436304,0.0500000008536289,93.4796777793385,0.050000000814543456,66.94914968280864,0.050000000000000044,172.642968959139,0.050000000148446765,0.05000000071057375,38.913538203388136,xgboost,2016-01
zed,50.99125469053347,114.15005606305805,0.05000000115412185,657.0211894259012,0.05000000105910093,0.05000000104873703,0.050000001167611906,177.66106681630558,41814.570540771456,0.05000000121477854,0.17961397286036618,25546.72921894185,1843.5857624825906,0.05000000111001414,9117.007492533114,0.050000000000026336,0.05000000109355131,0.050000001111556204,0.05000000113574761,854.6038042572605,zed,2016-01
