index,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,project,date
h2o-2,492.21356912645524,61100.56684160812,36.415640356743964,1350.919006502152,2541.2764336344926,242.82694579420976,234.29306925163448,4568.409950594379,0.05000000115073472,174.27928987175412,1400.5785809783856,3408.4277973250364,0.05000000118989464,0.05000000000007364,136.5525187713233,3145.4626565563153,54.47210851564955,0.05000000107061745,1317.0555910627786,0.05000000000701006,h2o,2016-01
hextris,0.050000001258009776,28.450739142476223,0.0500000008746133,0.05000000114886127,0.050000000931704376,171.12401140877256,265.8847271820794,270.4963605150627,0.05000000128720154,508.2578866935601,0.05000000099614135,0.0500000009930706,1647.086275044072,0.050000000000000086,0.050000000719838275,0.050000001432927856,0.0500000006138923,0.050000001169016976,0.050000001251370094,0.05000000000007318,hextris,2016-01
jmonkeyengine,0.050000001158824345,0.05000000118791357,0.05000000116075275,0.050000001128304467,0.050000001149044696,630.0814319470171,0.05000000112985728,0.05000000112349794,0.05000000115031475,0.05000000112916237,193.50667063022817,0.05000000117580838,0.050000001113095494,0.05000000000005509,0.05000000119825517,0.050000001203761975,397.3196979538901,230105.29219935805,0.050000001220356825,0.05000000000829832,jmonkeyengine,2016-01
jubatus,0.050000000648299556,4001.6075688029914,0.05000000018104602,586.0792639437761,84.0028266028906,0.050000000872219515,0.05000000121101528,170.61209184790386,0.05000000097295736,67.4427375634989,637.3798547489279,1543.4087793235644,0.05000000062848357,0.05000000000000928,0.050000000858493834,950.2559991497046,0.05000000040227668,0.05000000073825579,17.660878007457764,0.050000000000750985,jubatus,2016-01
kartograph.js,0.05000000089082556,229.67103863135543,337.5489731113243,587.691629411709,0.05000000100483552,0.05000000118483307,248.5636652614467,0.05000000121005537,112.95695807306282,0.050000001314902294,0.050000000765169354,1.2842278609198898,4288.20271475069,0.05000000000005407,11.040828390281865,0.05000000105076381,8.62131590000371,414.9186485975122,0.050000001265560014,0.050000000010351466,kartograph.js,2016-01
keras,0.050000001431106035,0.05000000097345498,0.050000000978944255,967.1990760704256,690.0936624707642,0.05000000097217716,0.050000000768634964,0.05000000111684396,0.05000000075985436,0.050000000682613364,0.05000000076146441,0.050000000663364984,11.422265261904782,0.05000000000000013,0.050000000615366295,12920.484996180552,0.05000000018773587,0.050000000955477,0.050000000859292675,0.05000000000000006,keras,2016-01
laravel,0.050000000756119656,0.05000000179532167,0.05000000082584966,0.050000001045905414,0.05000000080897457,0.050000000920743776,451.7868018843395,394.7224952251901,0.05000000102821563,0.050000000880025264,0.05000000138734655,53.688380558701375,0.050000000750069794,0.050000000000000135,0.05000000069437383,0.0500000009803507,0.05000000130165019,58.50730426846021,1869.5450180484397,0.05000000000044043,laravel,2016-01
leo-editor,1473.1360914723914,0.05000000113521683,0.05000000130991552,6783.1437604213925,0.050000001292442864,0.0500000010823098,124876.39059370104,0.232644222564024,488.78068065779104,73.50055845802324,638.0281408631023,0.050000001173776516,30.47655445798143,0.050000000000059046,0.050000000958400494,71.04099932496452,13.368278917951145,0.0500000011763395,5218.451697429432,0.05000000000987785,leo,2016-01
libgdx,0.05000000114928532,19809.85806868148,561.9252543975172,0.05000000113549011,0.05000000097932816,229929.6796786554,0.05000000106142219,0.0500000010085438,2832.812890070804,0.050000001177011276,6861.499773381693,0.050000001175707534,0.05000000118385369,0.05000000000011595,775.0049279440451,0.05000000095039442,0.05000000157354068,16369.569406737819,0.05000000099076441,0.05000000001297026,libgdx,2016-01
mahout,0.050000001138401,126561.81757130568,0.05000000126172454,0.050000001160970524,114.42794387120176,0.050000001044095195,0.05000000104438406,0.050000001035745686,0.05000000105912305,0.050000001075511655,0.050000001234482366,0.05000000118685474,0.05000000099534721,0.050000000000081264,0.0500000011759171,14.904484758780322,0.05000000182920537,0.050000001129396045,0.0500000011445758,0.05000000001639859,mahout,2016-01
matplotlib,0.050000001220672254,0.05000000125562161,385.9616540406994,94852.53563556941,0.05000000114832325,433.8788983578751,503.85064210229893,72.90806690982677,323.0514594368896,139.79364217864338,0.05000000116720876,43.03779105754232,6418.39342417494,0.05000000000003144,128.90568854327026,0.05000000123602713,162.50522220600962,163.77787536267957,0.0500000011438309,0.05000000000853118,matplotlib,2016-01
mean,0.050000001167647655,0.050000001135210866,0.05000000093528781,0.050000000924000615,0.05000000161378775,0.0500000011305469,2021.0623663979084,4857.967054943398,0.050000001448372786,0.050000000923369994,40.09340474149168,0.05000000100461678,1868.8429218668057,0.05000000000011421,0.05000000127960606,0.050000000599144966,0.050000001486699086,0.05000000121592055,3275.284252030959,0.05000000001243695,mean,2016-01
meteor,58.88660929913349,369.56659253595734,0.0500000012913161,115.7417683236618,35.00292553191566,77.11694663129768,102.97219026805803,138382.5983608821,795.7821673753058,504.41313810178235,567.1345394088163,428.2364403191889,1476.4905167952652,0.05000000000006103,85.87444560236632,147.23568745467747,0.050000001364696865,179.6398221931301,321.1078492078286,0.05000000001000689,meteor,2016-01
metrics-graphics,0.05000000093445855,0.05000000088016146,4944.828346755975,296.2162451056734,0.05000000084095608,0.050000000955685596,7435.990869932829,87.14647734584143,0.05000000100057891,0.05000000089194102,122.49263783269365,0.05000000086142931,2454.393886344808,0.05000000000002226,1292.5708970853595,0.0500000010462394,8.76063957969228,0.050000000627838874,0.05000000087303156,0.05000000000871705,metrics,2016-01
modestmaps-js,0.050000000817160925,0.05000000132304405,0.050000000590949785,0.050000001390680206,0.050000000947544185,0.05000000075873483,0.05000000123136086,190.88141568054488,2162.446628143817,0.050000001084488266,70.5437400257562,0.05000000084884842,8339.328216131864,0.05000000000000061,0.05000000064043922,0.05000000101517411,0.050000000356026815,0.050000000793675364,0.050000000957985326,0.05000000000001858,modestmaps,2016-01
mxnet,0.050000000942160894,474.12879380124184,0.0500000007447235,0.05000000112495046,1667.3891408668499,648.7963668935708,0.05000000104662935,119.97905468732166,0.05000000080242143,0.05000000083678268,313.3181927530875,0.0500000010560103,0.05000000121114053,0.05000000000000012,0.05000000081099723,5743.6884509844585,0.050000000243322684,0.05000000099660516,0.05000000064231605,0.050000000000000065,mxnet,2016-01
neon,0.05000000112912827,2285.436407807352,52.391277865698335,2377.556989668031,2421.9081242484194,0.050000001001629185,0.050000000962880695,0.05000000107387451,0.050000001097856885,0.05000000097346082,362.7379460185849,0.050000001064129565,0.05000000099216116,0.05000000000013755,0.05000000083668685,19200.269254367402,0.05000000136962509,0.05000000076020733,0.050000000947929134,0.05000000001266574,neon,2016-01
nupic,0.050000001237068194,83.5094440717787,0.050000001268229816,145645.91530263925,511.5410409016723,0.05000000111102244,0.05000000119331557,0.05000000117714203,0.05000000113915697,0.050000001172227755,97.52496129488907,0.0500000012236345,0.050000001171489145,0.05000000000008286,0.05000000123456451,671.3897140573316,0.05000000127837885,0.05000000114547559,427.41953696116093,0.05000000000975802,nupic,2016-01
